資料日期,股票代號,股票名稱,本週餘額,上週餘額,增減數額,增減比率,發行比率
1090529,709763,宣德統一99購01,5000,5000,0,0.00,100.00
1090529,709764,建榮統一9B購01,5000,5000,0,0.00,100.00
1090529,709765,海韻電永豐99購01,3000,3000,0,0.00,100.00
1090529,709766,優群永豐99購01,500,500,0,0.00,100.00
1090529,709767,穩懋永豐9A購01,2000,2000,0,0.00,100.00
1090529,709768,海韻電元富99購01,5000,5000,0,0.00,100.00
1090529,709769,宏捷科國票99購02,800,800,0,0.00,100.00
1090529,709770,威剛國票9A購01,1000,1000,0,0.00,100.00
1090529,709771,宏捷科元大99購04,5000,5000,0,0.00,100.00
1090529,709772,穩懋元大99購03,5000,5000,0,0.00,100.00
1090529,709773,宏捷科國泰9A購01,500,500,0,0.00,100.00
1090529,709774,海韻電國泰9B購01,2000,2000,0,0.00,100.00
1090529,709775,原相富邦9B購01,1000,1000,0,0.00,100.00
1090529,709776,環球晶富邦9B購02,10000,10000,0,0.00,100.00
1090529,709777,神盾群益9B購01,2400,2400,0,0.00,100.00
1090529,709778,波若威永豐99購02,1500,1500,0,0.00,100.00
1090529,709779,信昌電永豐99購01,1000,1000,0,0.00,100.00
1090529,709780,晶焱永豐99購01,1500,1500,0,0.00,100.00
1090529,709781,緯軟永豐99購01,1000,1000,0,0.00,100.00
1090529,709782,雙鴻永豐99購02,5000,5000,0,0.00,100.00
1090529,709783,宏捷科元富9C購01,5000,5000,0,0.00,100.00
1090529,709784,閎康中信99購01,5000,5000,0,0.00,100.00
1090529,709785,合晶凱基9A購02,500,500,0,0.00,100.00
1090529,709786,金居凱基99購01,500,500,0,0.00,100.00
1090529,709787,金居凱基9A購01,500,500,0,0.00,100.00
1090529,709788,泰博凱基9A購01,500,500,0,0.00,100.00
1090529,709789,神盾凱基99購02,500,500,0,0.00,100.00
1090529,709790,網龍凱基9A購01,500,500,0,0.00,100.00
1090529,709791,雙鴻凱基99購01,5500,5500,0,0.00,100.00
1090529,709792,穩懋凱基99購03,500,500,0,0.00,100.00
1090529,709793,威剛統一9B購01,5000,5000,0,0.00,100.00
1090529,709794,原相統一9B購01,5000,5000,0,0.00,100.00
1090529,709795,穩懋統一9B購01,15000,15000,0,0.00,100.00
1090529,709796,三貝德國票9A購01,5000,5000,0,0.00,100.00
1090529,709797,群聯國票9A購01,500,500,0,0.00,100.00
1090529,709798,優群國票9A購01,500,500,0,0.00,100.00
1090529,709799,鈺太國泰9C購01,4000,4000,0,0.00,100.00
1090529,709800,建榮富邦9B購01,10000,10000,0,0.00,100.00
1090529,709801,凡甲兆豐99購01,5000,5000,0,0.00,100.00
1090529,709802,中美晶兆豐9A購01,5000,5000,0,0.00,100.00
1090529,709803,穩懋兆豐99購02,5000,5000,0,0.00,100.00
1090529,709804,譜瑞兆豐99購01,5000,5000,0,0.00,100.00
1090529,709805,VHQ群益9B購01,5000,5000,0,0.00,100.00
1090529,709806,建榮群益9B購01,1400,1400,0,0.00,100.00
1090529,709807,博智群益99購01,5000,5000,0,0.00,100.00
1090529,709808,聚積群益99購01,1300,1300,0,0.00,100.00
1090529,709809,力致元大9A購01,500,500,0,0.00,100.00
1090529,709810,大宇資元大99購01,1000,1000,0,0.00,100.00
1090529,709811,大江元大99購03,1000,1000,0,0.00,100.00
1090529,709812,光頡元大99購02,10000,10000,0,0.00,100.00
1090529,709813,迅得元大99購02,1000,1000,0,0.00,100.00
1090529,709814,建榮元大99購01,5000,5000,0,0.00,100.00
1090529,709815,網龍元大9A購01,1000,1000,0,0.00,100.00
1090529,709816,環宇元大99購01,1000,1000,0,0.00,100.00
1090529,709817,網家群益99購01,1500,1500,0,0.00,100.00
1090529,709818,安勤永豐9A購01,1500,1500,0,0.00,100.00
1090529,709819,宏捷科永豐99購03,5000,5000,0,0.00,100.00
1090529,709820,迅得永豐99購01,3000,3000,0,0.00,100.00
1090529,709821,宣德永豐99購01,1500,1500,0,0.00,100.00
1090529,709822,原相永豐9A購01,5000,5000,0,0.00,100.00
1090529,709823,博智永豐9A購01,4066,4066,0,0.00,100.00
1090529,709824,新普永豐99購01,1000,1000,0,0.00,100.00
1090529,709825,聖暉永豐99購01,1500,1500,0,0.00,100.00
1090529,709826,優群永豐9A購01,1520,1520,0,0.00,100.00
1090529,709827,穩懋永豐99購01,1000,1000,0,0.00,100.00
1090529,709828,信驊國票9A購01,500,500,0,0.00,100.00
1090529,709829,聖暉國票9A購01,500,500,0,0.00,100.00
1090529,709830,信驊國泰9B購01,5000,5000,0,0.00,100.00
1090529,709831,原相富邦9C購01,5000,5000,0,0.00,100.00
1090529,709832,宏捷科元富9C購02,5000,5000,0,0.00,100.00
1090529,709833,聖暉元富99購01,3500,3500,0,0.00,100.00
1090529,709834,建榮統一9B購02,5000,5000,0,0.00,100.00
1090529,709835,台半元大99購01,9000,9000,0,0.00,100.00
1090529,709836,金居元大99購03,1000,1000,0,0.00,100.00
1090529,709837,博智元大99購02,5000,5000,0,0.00,100.00
1090529,709838,網龍元大9A購02,1000,1000,0,0.00,100.00
1090529,709839,力旺凱基99購01,500,500,0,0.00,100.00
1090529,709840,合晶凱基9A購03,500,500,0,0.00,100.00
1090529,709841,聯亞凱基9A購01,500,500,0,0.00,100.00
1090529,709842,譜瑞凱基9A購02,500,500,0,0.00,100.00
1090529,709843,雙鴻中信9B購01,10000,10000,0,0.00,100.00
1090529,709844,宏捷科凱基9A購01,500,500,0,0.00,100.00
1090529,709845,金可凱基9A購01,500,500,0,0.00,100.00
1090529,709846,凡甲元大99購01,5000,5000,0,0.00,100.00
1090529,709847,宇峻元大9C購01,1000,1000,0,0.00,100.00
1090529,709848,金可元大99購01,10000,10000,0,0.00,100.00
1090529,709849,保瑞元大9A購01,1000,1000,0,0.00,100.00
1090529,709850,建榮元大99購02,9000,9000,0,0.00,100.00
1090529,709851,晶焱元大9A購01,1000,1000,0,0.00,100.00
1090529,709852,群聯元大99購04,500,500,0,0.00,100.00
1090529,709853,大江國票9A購01,2000,2000,0,0.00,100.00
1090529,709854,穩懋國票99購02,500,500,0,0.00,100.00
1090529,709855,穩懋富邦9B購02,20000,20000,0,0.00,100.00
1090529,709856,晶焱兆豐9A購01,5000,5000,0,0.00,100.00
1090529,709857,環球晶兆豐99購01,5000,5000,0,0.00,100.00
1090529,709858,穩懋兆豐9A購01,5000,5000,0,0.00,100.00
1090529,709859,安勤群益99購01,1400,1400,0,0.00,100.00
1090529,709860,新鉅科群益9A購01,2000,2000,0,0.00,100.00
1090529,709861,環球晶群益99購01,1600,1600,0,0.00,100.00
1090529,709862,碩禾永豐99購01,2000,2000,0,0.00,100.00
1090529,709863,網龍永豐9A購01,1500,1500,0,0.00,100.00
1090529,709864,璟德元富99購01,4000,4000,0,0.00,100.00
1090529,709865,鈺太元富99購01,3500,3500,0,0.00,100.00
1090529,709866,凡甲永豐9A購01,3000,3000,0,0.00,100.00
1090529,709867,兆利永豐99購01,2000,2000,0,0.00,100.00
1090529,709868,欣銓永豐99購01,3000,3000,0,0.00,100.00
1090529,709869,信驊永豐99購02,2000,3500,-1500,-42.85,100.00
1090529,709870,群聯永豐99購01,1000,1000,0,0.00,100.00
1090529,709871,聚積永豐99購01,2000,2000,0,0.00,100.00
1090529,709872,環球晶永豐99購02,1000,1000,0,0.00,100.00
1090529,709873,東洋統一9B購01,8000,8000,0,0.00,100.00
1090529,709874,建榮凱基9A購03,500,500,0,0.00,100.00
1090529,709875,大中國票9A購01,3000,3000,0,0.00,100.00
1090529,709876,台燿國票9A購01,500,500,0,0.00,100.00
1090529,709877,泰博國泰9A購01,5000,5000,0,0.00,100.00
1090529,709878,大江元大99購04,1200,1500,-300,-20.00,100.00
1090529,709879,安勤元大99購02,1200,1200,0,0.00,100.00
1090529,709880,宏捷科元大99購06,1000,1000,0,0.00,100.00
1090529,709881,聖暉元大99購01,1500,1500,0,0.00,100.00
1090529,709882,優群元大99購03,1500,1500,0,0.00,100.00
1090529,709883,優群元大9B購01,1500,1500,0,0.00,100.00
1090529,709884,穩懋元大99購05,5000,5000,0,0.00,100.00
1090529,709885,信驊兆豐99購01,5000,5000,0,0.00,100.00
1090529,709886,中美晶群益9A購01,1600,1600,0,0.00,100.00
1090529,709887,神盾群益9B購02,5000,5000,0,0.00,100.00
1090529,709888,聯亞群益99購01,1600,1600,0,0.00,100.00
1090529,709889,台燿元富9C購01,5000,5000,0,0.00,100.00
1090529,709890,原相統一9A購01,5000,5000,0,0.00,100.00
1090529,709891,大宇資凱基9B購01,500,500,0,0.00,100.00
1090529,709892,宇峻凱基9B購01,5000,5000,0,0.00,100.00
1090529,709893,信驊凱基9A購01,2500,2600,-100,-3.84,100.00
1090529,709894,統新凱基9B購01,500,500,0,0.00,100.00
1090529,709895,順達凱基99購01,2500,2600,-100,-3.84,100.00
1090529,709896,雙美凱基9B購01,500,500,0,0.00,100.00
1090529,709897,雙鴻元大99購06,1000,1000,0,0.00,100.00
1090529,709898,穩懋元大99購06,5000,5000,0,0.00,100.00
1090529,709899,穩懋元大99購07,1500,1500,0,0.00,100.00
1090529,709900,力致永豐99購03,4500,5000,-500,-10.00,100.00
1090529,709901,光頡永豐99購01,4500,5000,-500,-10.00,100.00
1090529,709902,新鉅科永豐99購01,3000,3000,0,0.00,100.00
1090529,709903,精測永豐9A購01,2000,2000,0,0.00,100.00
1090529,709904,璟德永豐99購01,1000,1000,0,0.00,100.00
1090529,709905,環球晶永豐99購03,1000,1000,0,0.00,100.00
1090529,709906,兆利國票99購01,800,800,0,0.00,100.00
1090529,709907,金居國票9A購01,500,500,0,0.00,100.00
1090529,709908,信驊國票9A購02,500,500,0,0.00,100.00
1090529,709909,兆利國泰9A購01,5000,5000,0,0.00,100.00
1090529,709910,宏捷科國泰9B購01,3000,3000,0,0.00,100.00
1090529,709911,精測國泰9C購01,500,500,0,0.00,100.00
1090529,709912,威剛富邦9C購01,5000,5000,0,0.00,100.00
1090529,709913,M31群益99購01,1700,1700,0,0.00,100.00
1090529,709914,中美晶群益9B購01,1300,1300,0,0.00,100.00
1090529,709915,台燿群益99購02,2500,2500,0,0.00,100.00
1090529,709916,合晶群益9A購01,1400,1400,0,0.00,100.00
1090529,709917,緯軟群益9A購01,1500,1500,0,0.00,100.00
1090529,709918,璟德群益99購01,1500,1500,0,0.00,100.00
1090529,709919,環球晶群益99購02,1300,1300,0,0.00,100.00
1090529,709920,原相日盛9B購01,10000,10000,0,0.00,100.00
1090529,709921,雍智國泰9C購01,4000,4000,0,0.00,100.00
1090529,709922,璟德國泰9A購01,3000,3000,0,0.00,100.00
1090529,709923,VHQ群益99購01,5000,5000,0,0.00,100.00
1090529,709924,中美晶群益99購03,1400,1400,0,0.00,100.00
1090529,709925,精測群益99購01,1400,1400,0,0.00,100.00
1090529,709926,精測富邦9A購01,10000,10000,0,0.00,100.00
1090529,709927,聯亞國票9A購01,500,600,-100,-16.66,100.00
1090529,709928,穩懋國票99購03,500,500,0,0.00,100.00
1090529,709929,大江永豐99購01,2000,2000,0,0.00,100.00
1090529,709930,精測永豐99購01,2000,2000,0,0.00,100.00
1090529,709931,建榮統一9B購03,5000,5000,0,0.00,100.00
1090529,709932,中美晶凱基99購07,2500,2500,0,0.00,100.00
1090529,709933,碩禾凱基9B購01,5500,5500,0,0.00,100.00
1090529,709934,精測元富99購02,5000,5000,0,0.00,100.00
1090529,709935,鈺太元富99購02,5000,5000,0,0.00,100.00
1090529,709936,元太元大99購01,8000,8000,0,0.00,100.00
1090529,709937,兆利元大9B購01,1000,1000,0,0.00,100.00
1090529,709938,宏捷科元大99購07,1000,1000,0,0.00,100.00
1090529,709939,良維元大99購01,1500,1500,0,0.00,100.00
1090529,709940,信驊元大99購01,5000,5000,0,0.00,100.00
1090529,709941,信驊元大99購02,5000,5000,0,0.00,100.00
1090529,709942,威剛元大9A購02,5000,5000,0,0.00,100.00
1090529,709943,泰博元大99購01,1500,1500,0,0.00,100.00
1090529,709944,順達元大99購01,1500,1500,0,0.00,100.00
1090529,709945,群聯元大99購05,500,500,0,0.00,100.00
1090529,709946,精華元大99購01,2500,2500,0,0.00,100.00
1090529,709947,神盾永豐99購02,5000,5000,0,0.00,100.00
1090529,709948,穩懋永豐99購02,2000,2000,0,0.00,100.00
1090529,709949,中美晶日盛99購01,10000,10000,0,0.00,100.00
1090529,709950,大學光元大99購02,500,500,0,0.00,100.00
1090529,709951,台燿元大99購01,14000,14000,0,0.00,100.00
1090529,709952,良維元大99購02,1000,1000,0,0.00,100.00
1090529,709953,建榮元大9B購01,500,500,0,0.00,100.00
1090529,709954,M31國票9A購01,800,1000,-200,-20.00,100.00
1090529,709955,大江國票9A購02,500,500,0,0.00,100.00
1090529,709956,群聯統一9B購01,10000,10000,0,0.00,100.00
1090529,709957,璟德兆豐99購02,5000,5000,0,0.00,100.00
1090529,709958,迅得凱基99購01,5000,5000,0,0.00,100.00
1090529,709959,保瑞凱基9B購01,5000,5000,0,0.00,100.00
1090529,709960,原相凱基9A購01,500,500,0,0.00,100.00
1090529,709961,雍智凱基9B購01,1394,1394,0,0.00,100.00
1090529,709962,精測凱基99購03,5000,5000,0,0.00,100.00
1090529,709963,廣明凱基99購02,2500,2600,-100,-3.84,100.00
1090529,709964,璟德凱基99購01,2500,2600,-100,-3.84,100.00
1090529,709965,環球晶凱基99購07,2500,2700,-200,-7.40,100.00
1090529,709966,金居群益9B購01,1500,1500,0,0.00,100.00
1090529,709967,信驊群益99購01,1700,1700,0,0.00,100.00
1090529,709968,聯亞群益99購02,1600,1600,0,0.00,100.00
1090529,709969,譜瑞兆豐99購02,5000,5000,0,0.00,100.00
1090529,709970,宏捷科元大9A購01,1500,1500,0,0.00,100.00
1090529,709971,邦特元大99購01,15000,15000,0,0.00,100.00
1090529,709972,旺矽元大9B購01,1000,1000,0,0.00,100.00
1090529,709973,中美晶國票9A購01,500,500,0,0.00,100.00
1090529,709974,旺矽國票99購02,500,500,0,0.00,100.00
1090529,709975,宣德國票9A購01,2000,2000,0,0.00,100.00
1090529,709976,鈺太國票9A購01,700,800,-100,-12.50,100.00
1090529,709977,M31永豐99購02,1000,2000,-1000,-50.00,100.00
1090529,709978,建榮永豐9A購02,4000,5000,-1000,-20.00,100.00
1090529,709979,晶焱永豐9A購01,2500,2500,0,0.00,100.00
1090529,709980,鈊象永豐9A購01,5000,5000,0,0.00,100.00
1090529,709981,M31凱基99購02,2500,2700,-200,-7.40,100.00
1090529,709982,穩懋凱基99購05,2500,2600,-100,-3.84,100.00
1090529,709983,群聯日盛9B購01,10000,10000,0,0.00,100.00
1090529,709984,原相群益9C購01,1000,1000,0,0.00,100.00
1090529,709985,大江富邦9B購02,10000,10000,0,0.00,100.00
1090529,709986,金可中信99購01,5000,5000,0,0.00,100.00
1090529,709987,精華中信99購01,5000,5000,0,0.00,100.00
1090529,709988,大江永豐99購02,2000,2000,0,0.00,100.00
1090529,709989,茂達永豐99購01,2000,2000,0,0.00,100.00
1090529,709990,精測永豐99購02,2000,2000,0,0.00,100.00
1090529,709991,環球晶凱基99購08,2500,2600,-100,-3.84,100.00
1090529,709992,中美晶元大99購04,1000,1000,0,0.00,100.00
1090529,709993,中美晶元大99購05,1000,1000,0,0.00,100.00
1090529,709994,中美晶元大9B購01,2200,2200,0,0.00,100.00
1090529,709995,環球晶元大99購03,1000,1000,0,0.00,100.00
1090529,709996,環球晶元大99購04,5000,5000,0,0.00,100.00
1090529,709997,聯亞元大99購02,500,500,0,0.00,100.00
1090529,709998,穩懋元大99購09,500,500,0,0.00,100.00
1090529,709999,穩懋元大99購10,1000,1000,0,0.00,100.00
1090529,710000,穩懋元大99購11,1000,1000,0,0.00,100.00
1090529,710001,M31國票9A購02,500,500,0,0.00,100.00
1090529,710002,穩懋國票9A購01,500,500,0,0.00,100.00
1090529,710003,精測元大99購03,1500,1500,0,0.00,100.00
1090529,710004,中美晶元富9B購01,5000,5000,0,0.00,100.00
1090529,710005,中美晶元富9B購02,5000,5000,0,0.00,100.00
1090529,710006,神盾元富9B購01,5000,5000,0,0.00,100.00
1090529,710007,環球晶元富9B購01,5000,5000,0,0.00,100.00
1090529,710008,環球晶元富9B購02,5000,5000,0,0.00,100.00
1090529,710009,穩懋元富99購01,5000,5000,0,0.00,100.00
1090529,710010,中美晶國票9A購02,1000,1000,0,0.00,100.00
1090529,710011,泰博國票9A購01,500,500,0,0.00,100.00
1090529,710012,大宇資凱基9B購02,5000,5000,0,0.00,100.00
1090529,710013,金可凱基99購01,2500,2600,-100,-3.84,100.00
1090529,710014,信驊凱基99購01,1000,2600,-1600,-61.53,100.00
1090529,710015,統新凱基9A購01,5000,5000,0,0.00,100.00
1090529,710016,群聯凱基9A購01,5000,5000,0,0.00,100.00
1090529,710017,環球晶凱基99購09,2500,2600,-100,-3.84,100.00
1090529,710018,譜瑞凱基99購02,1000,2600,-1600,-61.53,100.00
1090529,710019,精測中信9A購01,5000,5000,0,0.00,100.00
1090529,710020,合晶永豐99購01,2000,2000,0,0.00,100.00
1090529,710021,雙鴻永豐99購03,5000,5000,0,0.00,100.00
1090529,710022,譜瑞永豐99購01,500,1000,-500,-50.00,100.00
1090529,710023,鈊象永豐99購03,5000,5000,0,0.00,100.00
1090529,710024,宏捷科永豐99購04,5000,5000,0,0.00,100.00
1090529,710025,泰博永豐99購02,1000,1000,0,0.00,100.00
1090529,710026,群聯永豐99購02,2000,2000,0,0.00,100.00
1090529,710027,優群永豐99購02,1000,1000,0,0.00,100.00
1090529,710028,原相群益9C購02,1500,1500,0,0.00,100.00
1090529,710029,優群群益9A購01,500,500,0,0.00,100.00
1090529,710030,大宇資元大9A購01,500,500,0,0.00,100.00
1090529,710031,金居元大99購04,500,500,0,0.00,100.00
1090529,710032,精測元大99購04,1500,1500,0,0.00,100.00
1090529,710033,聯亞元大9A購01,1000,1000,0,0.00,100.00
1090529,710034,穩懋元大9A購01,1000,1000,0,0.00,100.00
1090529,710035,雙鴻元富99購01,5000,5000,0,0.00,100.00
1090529,710036,大學光凱基9A購02,5000,5000,0,0.00,100.00
1090529,710037,群聯凱基99購03,5000,5000,0,0.00,100.00
1090529,710038,泰博群益9A購01,1600,1600,0,0.00,100.00
1090529,710039,宏捷科富邦9B購02,5000,5000,0,0.00,100.00
1090529,710040,穩懋亞東99購01,750,750,0,0.00,100.00
1090529,710041,原相凱基99購02,5000,5000,0,0.00,100.00
1090529,710042,群聯凱基99購04,5000,5000,0,0.00,100.00
1090529,710043,碩禾凱基9B購02,5000,5000,0,0.00,100.00
1090529,710044,雙美凱基99購03,5000,5000,0,0.00,100.00
1090529,710045,穩懋凱基99購06,2500,2600,-100,-3.84,100.00
1090529,710046,威剛元大9A購03,1000,1000,0,0.00,100.00
1090529,710047,群聯元大99購06,5000,5000,0,0.00,100.00
1090529,710048,環球晶元大99購05,5000,5000,0,0.00,100.00
1090529,710049,環球晶元大99購06,5000,5000,0,0.00,100.00
1090529,710050,中美晶永豐99購01,2500,2500,0,0.00,100.00
1090529,710051,宏捷科永豐99購05,5000,5000,0,0.00,100.00
1090529,710052,原相永豐99購03,4000,4000,0,0.00,100.00
1090529,710053,環球晶永豐99購04,1000,1000,0,0.00,100.00
1090529,710054,聯亞永豐99購01,1000,1000,0,0.00,100.00
1090529,710055,雙鴻永豐9A購01,5000,5000,0,0.00,100.00
1090529,710056,大江元大99購05,500,500,0,0.00,100.00
1090529,710057,M31永豐99購03,1000,2000,-1000,-50.00,100.00
1090529,710058,力致永豐9A購01,4500,5000,-500,-10.00,100.00
1090529,710059,大田永豐99購01,1500,1500,0,0.00,100.00
1090529,710060,光頡永豐99購02,4500,5000,-500,-10.00,100.00
1090529,710061,迅得永豐99購02,4500,5000,-500,-10.00,100.00
1090529,710062,原相永豐99購04,4000,4000,0,0.00,100.00
1090529,710063,神盾永豐99購03,5000,5000,0,0.00,100.00
1090529,710064,聚積永豐99購02,1000,1000,0,0.00,100.00
1090529,710065,璟德永豐99購02,1000,1000,0,0.00,100.00
1090529,710066,宏捷科群益99購03,1500,1500,0,0.00,100.00
1090529,710067,原相群益9C購03,1500,1500,0,0.00,100.00
1090529,710068,威剛康和99購01,5000,5000,0,0.00,100.00
1090529,710069,大江凱基99購02,5000,5000,0,0.00,100.00
1090529,710070,中美晶凱基99購08,2500,2600,-100,-3.84,100.00
1090529,710071,原相凱基99購03,5000,5000,0,0.00,100.00
1090529,710072,環球晶凱基99購11,2500,2900,-400,-13.79,100.00
1090529,710073,穩懋兆豐9A購02,5000,5000,0,0.00,100.00
1090529,710074,群聯元富99購01,5000,5000,0,0.00,100.00
1090529,710075,大江富邦9B購03,10000,10000,0,0.00,100.00
1090529,710076,穩懋富邦9B購03,10000,10000,0,0.00,100.00
1090529,710077,中美晶元大9A購01,1200,1200,0,0.00,100.00
1090529,710078,宇峻元大9A購01,500,500,0,0.00,100.00
1090529,710079,宣德元大9A購01,500,500,0,0.00,100.00
1090529,710080,環球晶元大99購09,6000,6000,0,0.00,100.00
1090529,710081,穩懋元大99購13,6000,6000,0,0.00,100.00
1090529,710082,穩懋元大99購14,8000,8000,0,0.00,100.00
1090529,710083,宏捷科凱基99購02,5000,5000,0,0.00,100.00
1090529,710084,泰博凱基99購02,5000,5000,0,0.00,100.00
1090529,710085,群聯凱基99購05,5000,5000,0,0.00,100.00
1090529,710086,穩懋凱基99購07,2500,2500,0,0.00,100.00
1090529,710087,大學光永豐99購03,500,1000,-500,-50.00,100.00
1090529,710088,威剛永豐99購03,2000,2000,0,0.00,100.00
1090529,710089,宣德永豐99購02,1500,1500,0,0.00,100.00
1090529,710090,碩禾永豐99購02,2036,2036,0,0.00,100.00
