,證券代號,證券名稱,本週股額(A),上週股額(B),增減數額(A-B),增減比率(A-B)/B,發行比率(%)
3203,708743,同致元富97購01,"1,000","1,000",0,0.00,100.00
3204,708744,金居元富97購01,"2,000","2,000",0,0.00,100.00
3205,708745,原相元富97購01,500,"5,000",-4500,-90.00,100.00
3206,708746,穩懋元富97購01,"2,500","2,500",0,0.00,100.00
3207,708747,立端亞東98購01,"12,000","12,000",0,0.00,100.00
3208,708748,合晶永豐97購03,"1,200","1,200",0,0.00,100.00
3209,708749,旺矽永豐97購03,500,500,0,0.00,100.00
3210,708750,信驊永豐97購01,"2,000","2,000",0,0.00,100.00
3211,708751,聯亞永豐97購01,"1,000","1,000",0,0.00,100.00
3212,708752,原相統一97購01,"5,000","5,000",0,0.00,100.00
3213,708753,廣明統一9A購01,"5,000","5,000",0,0.00,100.00
3214,708754,聯亞統一98購01,"5,000","5,000",0,0.00,100.00
3215,708755,鈊象統一99購01,"5,000","5,000",0,0.00,100.00
3216,708756,大中國票98購01,"1,500","1,500",0,0.00,100.00
3217,708757,大江國票97購06,"4,992","4,994",-2,-0.04,100.00
3218,708758,佳邦國票98購01,"1,000","1,000",0,0.00,100.00
3219,708759,宜鼎國票97購04,500,"1,000",-500,-50.00,100.00
3220,708760,信昌電國票98購02,"1,000","1,000",0,0.00,100.00
3221,708761,宣德國票98購01,"5,000","5,000",0,0.00,100.00
3222,708762,神盾國票98購02,"5,000","5,000",0,0.00,100.00
3223,708763,群聯國票98購03,"1,280","5,000",-3720,-74.40,100.00
3224,708764,緯軟國票98購01,"1,000","1,000",0,0.00,100.00
3225,708765,威剛國泰98購03,500,500,0,0.00,100.00
3226,708766,廣明國泰98購01,"1,500","1,500",0,0.00,100.00
3227,708767,穩懋富邦99購01,"15,000","15,000",0,0.00,100.00
3228,708768,六角元大97購01,500,500,0,0.00,100.00
3229,708769,合晶元大98購03,"1,000","1,000",0,0.00,100.00
3230,708770,泰博元大97購01,"1,500","1,500",0,0.00,100.00
3231,708771,精測元大97購05,"5,000","5,000",0,0.00,100.00
3232,708772,聚積元大98購01,"10,000","10,000",0,0.00,100.00
3233,708773,廣明元大97購02,"1,000","1,000",0,0.00,100.00
3234,708774,璟德元大97購04,"2,000","2,000",0,0.00,100.00
3235,708775,穩懋元大97購07,"1,000","1,000",0,0.00,100.00
3236,708776,穩懋元大98購01,"1,555","1,555",0,0.00,100.00
3237,708777,旺矽兆豐98購01,"5,000","5,000",0,0.00,100.00
3238,708778,環球晶兆豐98購01,"5,000","5,000",0,0.00,100.00
3239,708779,雙鴻兆豐98購01,"5,000","5,000",0,0.00,100.00
3240,708780,穩懋兆豐97購03,"5,000","5,000",0,0.00,100.00
3241,708781,信驊群益97購01,"1,100","1,100",0,0.00,100.00
3242,708782,建榮群益98購01,"2,700","2,700",0,0.00,100.00
3243,708783,優群群益99購01,"1,000","1,000",0,0.00,100.00
3244,708784,環宇群益97購02,"1,600","1,600",0,0.00,100.00
3245,708785,信驊中信9B購01,"10,000","10,000",0,0.00,100.00
3246,708786,中美晶凱基97購05,500,500,0,0.00,100.00
3247,708787,同致凱基98購02,644,644,0,0.00,100.00
3248,708788,泰博凱基99購01,500,500,0,0.00,100.00
3249,708789,群聯凱基97購01,500,500,0,0.00,100.00
3250,708790,優群凱基98購04,500,500,0,0.00,100.00
3251,708791,雙美凱基99購02,500,500,0,0.00,100.00
3252,708792,凡甲國票98購01,"1,000","1,000",0,0.00,100.00
3253,708793,迅得國票98購01,"2,500","2,500",0,0.00,100.00
3254,708794,旺矽國票98購01,500,500,0,0.00,100.00
3255,708795,原相國票98購03,"1,000","1,000",0,0.00,100.00
3256,708796,兆利群益97購01,"1,400","1,400",0,0.00,100.00
3257,708797,金居群益99購01,"3,000","3,000",0,0.00,100.00
3258,708798,晶焱群益99購01,"2,000","2,000",0,0.00,100.00
3259,708799,閎康群益97購02,"5,000","5,000",0,0.00,100.00
3260,708800,凡甲元富99購01,"5,000","5,000",0,0.00,100.00
3261,708801,六角元富97購01,"5,000","5,000",0,0.00,100.00
3262,708802,欣銓元富97購01,"1,000","1,000",0,0.00,100.00
3263,708803,晶焱元富99購01,"5,000","5,000",0,0.00,100.00
3264,708804,廣明元富99購01,"5,000","5,000",0,0.00,100.00
3265,708805,環球晶元富98購01,"2,400","5,000",-2600,-52.00,100.00
3266,708806,環球晶元富99購01,"3,400","5,000",-1600,-32.00,100.00
3267,708807,雙美元富97購01,"5,000","5,000",0,0.00,100.00
3268,708808,雙鴻元富97購01,"5,000","5,000",0,0.00,100.00
3269,708809,穩懋元富97購02,"2,500","2,500",0,0.00,100.00
3270,708810,鈊象元富97購01,"5,000","5,000",0,0.00,100.00
3271,708811,雙鴻國泰98購01,"1,100","1,100",0,0.00,100.00
3272,708812,精測台新98購01,"5,000","5,000",0,0.00,100.00
3273,708813,宇峻元大98購01,665,665,0,0.00,100.00
3274,708814,建榮元大97購04,"2,500","2,500",0,0.00,100.00
3275,708815,泰博元大97購02,"1,500","1,500",0,0.00,100.00
3276,708816,聯亞元大97購06,"10,000","10,000",0,0.00,100.00
3277,708817,譜瑞元大98購01,500,500,0,0.00,100.00
3278,708818,鈊象元大98購03,"1,100","1,100",0,0.00,100.00
3279,708819,合晶永豐97購04,"1,000","1,000",0,0.00,100.00
3280,708820,威剛永豐99購01,"1,000","1,000",0,0.00,100.00
3281,708821,原相永豐97購02,"2,500","2,500",0,0.00,100.00
3282,708822,泰博永豐97購01,"1,000","1,000",0,0.00,100.00
3283,708823,勝麗永豐97購01,"1,000","1,000",0,0.00,100.00
3284,708824,廣明永豐97購03,"1,000","1,000",0,0.00,100.00
3285,708825,碩禾中信9A購01,"5,000","5,000",0,0.00,100.00
3286,708826,威剛統一9A購01,"5,000","5,000",0,0.00,100.00
3287,708827,群聯統一97購02,"5,000","5,000",0,0.00,100.00
3288,708828,六角凱基99購01,500,500,0,0.00,100.00
3289,708829,宜鼎凱基98購01,500,500,0,0.00,100.00
3290,708830,信昌電凱基97購03,500,500,0,0.00,100.00
3291,708831,廣明凱基99購01,500,500,0,0.00,100.00
3292,708832,群聯台新97購04,500,500,0,0.00,100.00
3293,708833,中美晶元大97購05,"5,000","5,000",0,0.00,100.00
3294,708834,中美晶元大97購06,"1,000","5,000",-4000,-80.00,100.00
3295,708835,昂寶元大97購03,"5,000","5,000",0,0.00,100.00
3296,708836,宣德元大97購02,651,651,0,0.00,100.00
3297,708837,新普元大97購04,"5,000","5,000",0,0.00,100.00
3298,708838,新普元大97購05,"5,000","5,000",0,0.00,100.00
3299,708839,群聯元大97購06,"1,200","1,200",0,0.00,100.00
3300,708840,雍智元大99購01,"1,500","1,500",0,0.00,100.00
3301,708841,網龍元大98購01,"1,500","1,500",0,0.00,100.00
3302,708842,環球晶元大97購04,"5,000","5,000",0,0.00,100.00
3303,708843,環球晶元大97購05,"5,000","5,000",0,0.00,100.00
3304,708844,聯亞元大97購07,"5,000","5,000",0,0.00,100.00
3305,708845,雙鴻元大97購03,"5,000","5,000",0,0.00,100.00
3306,708846,鈊象元大98購04,"2,372","2,372",0,0.00,100.00
3307,708847,群聯第一97購01,"10,000","10,000",0,0.00,100.00
3308,708848,中美晶永豐97購01,"1,000","1,000",0,0.00,100.00
3309,708849,胡連永豐97購01,"1,000","1,000",0,0.00,100.00
3310,708850,閎康永豐97購02,"1,000","1,000",0,0.00,100.00
3311,708851,精測永豐97購02,"1,000","1,000",0,0.00,100.00
3312,708852,鈊象永豐97購02,"2,000","3,000",-1000,-33.33,100.00
3313,708853,世界群益98購04,"3,000","3,000",0,0.00,100.00
3314,708854,晶焱群益99購02,"2,000","2,000",0,0.00,100.00
3315,708855,大江元富97購01,"5,000","5,000",0,0.00,100.00
3316,708856,台燿元富97購01,"2,500","2,500",0,0.00,100.00
3317,708857,宜鼎元富97購01,"5,000","5,000",0,0.00,100.00
3318,708858,昇達科元富97購01,"1,000","1,000",0,0.00,100.00
3319,708859,信驊元富97購01,"2,500","2,500",0,0.00,100.00
3320,708860,威剛元富97購02,"5,000","5,000",0,0.00,100.00
3321,708861,新普元富97購01,"2,000","2,000",0,0.00,100.00
3322,708862,網家元富97購01,"3,500","3,500",0,0.00,100.00
3323,708863,聚積元富97購01,"5,000","5,000",0,0.00,100.00
3324,708864,穩懋元富97購03,"2,500","2,500",0,0.00,100.00
3325,708865,直得國票97購01,"1,500","1,500",0,0.00,100.00
3326,708866,原相國泰98購04,"2,500","2,500",0,0.00,100.00
3327,708867,鈊象國泰99購01,500,500,0,0.00,100.00
3328,708868,鈊象中信99購01,"5,000","5,000",0,0.00,100.00
3329,708869,凡甲凱基98購01,500,500,0,0.00,100.00
3330,708870,大江凱基98購03,504,504,0,0.00,100.00
3331,708871,信驊凱基98購01,500,500,0,0.00,100.00
3332,708872,新鉅科凱基97購01,500,500,0,0.00,100.00
3333,708873,精測凱基98購02,500,500,0,0.00,100.00
3334,708874,群聯統一97購03,"5,000","5,000",0,0.00,100.00
3335,708875,譜瑞統一97購01,"5,000","5,000",0,0.00,100.00
3336,708876,信昌電兆豐98購01,"5,000","5,000",0,0.00,100.00
3337,708877,胡連康和97購01,"5,000","5,000",0,0.00,100.00
3338,708878,台燿群益97購01,"1,600","1,600",0,0.00,100.00
3339,708879,博智群益97購01,"1,500","1,500",0,0.00,100.00
3340,708880,雙鴻群益99購01,500,"3,000",-2500,-83.33,100.00
3341,708881,金居國泰99購01,"2,000","2,000",0,0.00,100.00
3342,708882,威剛元富97購04,"2,000","2,000",0,0.00,100.00
3343,708883,原相元富97購02,"5,000","5,000",0,0.00,100.00
3344,708884,聯亞元富97購03,"2,500","2,500",0,0.00,100.00
3345,708885,穩懋元富97購04,"3,500","3,500",0,0.00,100.00
3346,708886,鈊象元富97購02,"5,000","5,000",0,0.00,100.00
3347,708887,鈊象台新97購02,"5,000","5,000",0,0.00,100.00
3348,708888,中美晶元大97購07,"5,000","5,000",0,0.00,100.00
3349,708889,台燿元大97購01,"12,000","12,000",0,0.00,100.00
3350,708890,宜鼎元大97購02,"1,000","1,000",0,0.00,100.00
3351,708891,金居元大99購01,"1,000","1,000",0,0.00,100.00
3352,708892,胡連元大97購01,"9,000","9,000",0,0.00,100.00
3353,708893,泰博元大97購03,800,800,0,0.00,100.00
3354,708894,閎康元大97購01,500,500,0,0.00,100.00
3355,708895,環球晶元大97購06,500,500,0,0.00,100.00
3356,708896,環球晶元大97購07,500,500,0,0.00,100.00
3357,708897,櫃200元大99購03,"1,000","1,000",0,0.00,100.00
3358,708898,櫃200元大99購04,"1,000","1,000",0,0.00,100.00
3359,708899,頎邦元大97購05,"5,000","5,000",0,0.00,100.00
3360,708900,中美晶元大97購08,"5,000","5,000",0,0.00,100.00
3361,708901,台燿元大97購02,"1,500","12,000",-10500,-87.50,100.00
3362,708902,迅得元大99購01,"1,000","1,000",0,0.00,100.00
3363,708903,宜鼎元大97購03,500,500,0,0.00,100.00
3364,708904,旺矽元大98購01,"1,000","1,000",0,0.00,100.00
3365,708905,威剛元大97購01,500,500,0,0.00,100.00
3366,708906,泰博元大97購04,"2,500","2,500",0,0.00,100.00
3367,708907,精測元大97購06,"1,500","5,000",-3500,-70.00,100.00
3368,708908,廣明元大97購03,"5,000","5,000",0,0.00,100.00
3369,708909,優群元大99購01,"1,000","1,000",0,0.00,100.00
3370,708910,環球晶元大97購08,"5,000","5,000",0,0.00,100.00
3371,708911,環球晶元大97購09,500,500,0,0.00,100.00
3372,708912,世界麥證97購02,"10,000","10,000",0,0.00,100.00
3373,708913,大江永豐97購03,"1,000","1,000",0,0.00,100.00
3374,708914,旺矽永豐97購04,500,500,0,0.00,100.00
3375,708915,新普永豐97購01,"1,000","1,000",0,0.00,100.00
3376,708916,精華永豐97購01,500,500,0,0.00,100.00
3377,708917,原相兆豐98購01,"5,000","5,000",0,0.00,100.00
3378,708918,群聯台新97購05,"2,000","2,000",0,0.00,100.00
3379,708919,中美晶群益97購04,500,"5,000",-4500,-90.00,100.00
3380,708920,同致群益97購01,"5,000","5,000",0,0.00,100.00
3381,708921,勝麗群益97購01,"2,750","2,750",0,0.00,100.00
3382,708922,緯軟群益98購02,"2,500","2,500",0,0.00,100.00
3383,708923,鈊象群益97購01,"5,000","5,000",0,0.00,100.00
3384,708924,穩懋永昌9C購01,"1,021","1,021",0,0.00,100.00
3385,708925,世界統一97購02,"5,000","5,000",0,0.00,100.00
3386,708926,胡連統一98購01,"5,000","5,000",0,0.00,100.00
3387,708927,胡連統一99購01,"5,000","5,000",0,0.00,100.00
3388,708928,環球晶統一97購02,"5,000","5,000",0,0.00,100.00
3389,708929,雍智中信97購01,"5,000","5,000",0,0.00,100.00
3390,708930,聚積中信97購01,"10,000","10,000",0,0.00,100.00
3391,708931,VHQ凱基97購01,500,500,0,0.00,100.00
3392,708932,VHQ凱基98購01,"1,113","1,113",0,0.00,100.00
3393,708933,神盾凱基98購02,500,500,0,0.00,100.00
3394,708934,晶焱凱基98購02,500,500,0,0.00,100.00
3395,708935,環球晶凱基97購04,500,500,0,0.00,100.00
3396,708936,環球晶凱基97購05,"1,900","1,900",0,0.00,100.00
3397,708937,雙鴻富邦98購01,"5,000","5,000",0,0.00,100.00
3398,708938,大宇資國票98購01,"5,000","5,000",0,0.00,100.00
3399,708939,金居國票98購03,"1,000","1,000",0,0.00,100.00
3400,708940,碩禾國票98購01,"5,000","5,000",0,0.00,100.00
3401,708941,M31元富97購01,"3,500","3,500",0,0.00,100.00
3402,708942,金居第一97購01,"5,000","5,000",0,0.00,100.00
3403,708943,M31元富97購02,"3,500","3,500",0,0.00,100.00
3404,708944,閎康元富97購01,"3,000","3,000",0,0.00,100.00
3405,708945,大田永豐97購01,"1,000","1,000",0,0.00,100.00
3406,708946,六角永豐97購02,"1,000","1,000",0,0.00,100.00
3407,708947,群聯永豐97購01,"1,500","1,500",0,0.00,100.00
3408,708948,雙鴻永豐97購04,"4,000","4,000",0,0.00,100.00
3409,708949,旺矽康和97購02,"5,000","5,000",0,0.00,100.00
3410,708950,威剛康和97購02,"5,000","5,000",0,0.00,100.00
3411,708951,合晶群益99購01,"2,750","2,750",0,0.00,100.00
3412,708952,迅得群益98購01,"5,000","5,000",0,0.00,100.00
3413,708953,宜鼎群益97購02,500,"5,000",-4500,-90.00,100.00
3414,708954,胡連群益97購01,"2,000","2,000",0,0.00,100.00
3415,708955,雙美群益98購01,500,"5,000",-4500,-90.00,100.00
3416,708956,大江凱基97購02,"1,801","1,801",0,0.00,100.00
3417,708957,世界凱基97購01,500,500,0,0.00,100.00
3418,708958,台燿凱基98購01,500,500,0,0.00,100.00
3419,708959,宣德凱基98購01,500,500,0,0.00,100.00
3420,708960,璟德凱基97購01,500,500,0,0.00,100.00
3421,708961,環球晶凱基97購06,500,500,0,0.00,100.00
3422,708962,鈊象凱基98購04,500,500,0,0.00,100.00
3423,708963,譜瑞凱基97購02,500,500,0,0.00,100.00
3424,708964,信昌電國票98購03,"1,000","1,000",0,0.00,100.00
3425,708965,廣明國票98購03,"1,000","1,000",0,0.00,100.00
3426,708966,聯亞國票98購01,"1,000","1,000",0,0.00,100.00
3427,708967,大江元大97購05,"8,000","8,000",0,0.00,100.00
3428,708968,中美晶元大97購09,"1,500","1,500",0,0.00,100.00
3429,708969,宣德元大97購03,"4,045","4,045",0,0.00,100.00
3430,708970,群聯元大97購07,500,500,0,0.00,100.00
3431,708971,精測元大97購07,500,"1,000",-500,-50.00,100.00
3432,708972,網龍元大98購02,"1,500","1,500",0,0.00,100.00
3433,708973,聚積元大97購01,"1,000","1,000",0,0.00,100.00
3434,708974,環球晶元大97購10,800,800,0,0.00,100.00
3435,708975,環球晶元大97購11,500,500,0,0.00,100.00
3436,708976,環球晶元大97購12,800,800,0,0.00,100.00
3437,708977,M31兆豐97購01,"5,000","5,000",0,0.00,100.00
3438,708978,頎邦兆豐97購01,"5,000","5,000",0,0.00,100.00
3439,708979,VHQ統一98購01,"5,000","5,000",0,0.00,100.00
3440,708980,威剛統一98購01,"5,000","5,000",0,0.00,100.00
3441,708981,光頡國票98購03,"3,000","3,000",0,0.00,100.00
3442,708982,大學光國泰99購01,"1,000","1,000",0,0.00,100.00
3443,708983,穩懋國泰98購02,700,700,0,0.00,100.00
3444,708984,大江凱基97購03,500,500,0,0.00,100.00
3445,708985,六角凱基99購02,500,500,0,0.00,100.00
3446,708986,旺矽凱基97購02,"5,500",500,"5,000",0.00,100.00
3447,708987,環球晶凱基97購07,500,500,0,0.00,100.00
3448,708988,雙鴻凱基98購02,500,500,0,0.00,100.00
3449,708989,穩懋凱基97購05,500,500,0,0.00,100.00
3450,708990,穩懋凱基98購01,500,500,0,0.00,100.00
3451,708991,穩懋凱基98購02,500,500,0,0.00,100.00
3452,708992,M31元大98購02,"1,000","1,000",0,0.00,100.00
3453,708993,大學光元大98購01,"1,000","1,000",0,0.00,100.00
3454,708994,中美晶元大98購01,"1,010","1,010",0,0.00,100.00
3455,708995,世界元大97購01,"1,500","5,000",-3500,-70.00,100.00
3456,708996,保瑞元大97購01,"6,000","6,000",0,0.00,100.00
3457,708997,晶焱元大99購01,"1,500","1,500",0,0.00,100.00
3458,708998,大學光康和9B購01,"5,000","5,000",0,0.00,100.00
3459,708999,泰博群益97購02,"5,000","5,000",0,0.00,100.00
3460,709000,環球晶群益98購01,"2,750","2,750",0,0.00,100.00
3461,709001,鈺太群益97購01,"2,500","2,500",0,0.00,100.00
3462,709002,環球晶日盛97購01,"10,000","10,000",0,0.00,100.00
3463,709003,世禾永豐97購02,"1,000","1,000",0,0.00,100.00
3464,709004,順達永豐97購01,"1,000","1,000",0,0.00,100.00
3465,709005,新揚科永豐97購01,"2,000","2,000",0,0.00,100.00
3466,709006,穩懋永豐97購03,"1,500","1,500",0,0.00,100.00
3467,709007,勝麗台新97購01,"5,000","5,000",0,0.00,100.00
3468,709008,中美晶元富99購01,"5,000","5,000",0,0.00,100.00
3469,709009,信昌電元富97購02,"3,000","3,000",0,0.00,100.00
3470,709010,宣德元富97購01,"5,000","5,000",0,0.00,100.00
3471,709011,緯軟元富97購01,"5,000","5,000",0,0.00,100.00
3472,709012,環球晶元富97購03,500,"5,000",-4500,-90.00,100.00
3473,709013,環球晶元富97購04,"5,000","5,000",0,0.00,100.00
3474,709014,鈊象元富97購04,"3,500","3,500",0,0.00,100.00
3475,709015,世禾統一99購01,"5,000","5,000",0,0.00,100.00
3476,709016,世禾統一9A購01,"5,000","5,000",0,0.00,100.00
3477,709017,金居統一98購01,"5,000","5,000",0,0.00,100.00
3478,709018,順達統一99購01,"5,000","5,000",0,0.00,100.00
3479,709019,中美晶凱基9A購01,500,500,0,0.00,100.00
3480,709020,迅得凱基9A購01,"2,051","2,051",0,0.00,100.00
3481,709021,亞泰凱基9A購01,500,500,0,0.00,100.00
3482,709022,保瑞凱基98購01,500,500,0,0.00,100.00
3483,709023,新普凱基98購02,"1,325","1,325",0,0.00,100.00
3484,709024,環球晶凱基98購01,500,500,0,0.00,100.00
3485,709025,環球晶凱基99購01,572,572,0,0.00,100.00
3486,709026,穩懋日盛98購01,"10,000","10,000",0,0.00,100.00
3487,709027,大江國票99購01,500,500,0,0.00,100.00
3488,709028,凡甲富邦9A購01,"7,000","7,000",0,0.00,100.00
3489,709029,聯亞富邦9A購01,"9,000","9,000",0,0.00,100.00
3490,709030,大江元大98購01,"5,000","5,000",0,0.00,100.00
3491,709031,群聯元大99購01,500,500,0,0.00,100.00
3492,709032,碩禾元大99購01,"1,000","1,000",0,0.00,100.00
3493,709033,優群元大99購02,500,500,0,0.00,100.00
3494,709034,環球晶元大98購01,"8,000","8,000",0,0.00,100.00
3495,709035,環球晶元大98購02,"5,000","5,000",0,0.00,100.00
3496,709036,環球晶元大98購03,"8,000","8,000",0,0.00,100.00
3497,709037,聯亞元大99購01,"1,500","1,500",0,0.00,100.00
3498,709038,譜瑞元大98購02,"5,000","5,000",0,0.00,100.00
3499,709039,譜瑞元富98購01,"3,500","3,500",0,0.00,100.00
3500,709040,勝麗台新98購01,"5,000","5,000",0,0.00,100.00
3501,709041,精測台新99購01,"5,000","5,000",0,0.00,100.00
3502,709042,宣德兆豐98購01,"5,000","5,000",0,0.00,100.00
3503,709043,威剛群益9A購01,500,"5,000",-4500,-90.00,100.00
3504,709044,統新康和98購01,"5,000","5,000",0,0.00,100.00
3505,709045,神盾群益9A購01,"5,000","5,000",0,0.00,100.00
3506,709046,廣明群益98購01,"5,000","5,000",0,0.00,100.00
3507,709047,世禾永豐98購01,"2,000","2,000",0,0.00,100.00
3508,709048,合晶永豐98購01,500,500,0,0.00,100.00
3509,709049,亞泰永豐99購01,"1,500","2,000",-500,-25.00,100.00
3510,709050,金居永豐98購01,500,500,0,0.00,100.00
3511,709051,統新永豐98購01,"1,000","1,000",0,0.00,100.00
3512,709052,鈊象永豐98購02,"3,000","4,000",-1000,-25.00,100.00
3513,709053,M31元大98購03,"1,000","1,000",0,0.00,100.00
3514,709054,凡甲元大9A購01,"1,500","1,500",0,0.00,100.00
3515,709055,中美晶元大99購01,"8,000","8,000",0,0.00,100.00
3516,709056,群聯元大98購03,611,611,0,0.00,100.00
3517,709057,精測元大98購02,800,"8,000",-7200,-90.00,100.00
3518,709058,緯軟元大98購01,"1,000","1,000",0,0.00,100.00
3519,709059,鈊象元大99購02,600,600,0,0.00,100.00
3520,709060,大江國泰9A購01,"1,500","1,500",0,0.00,100.00
3521,709061,台燿國泰99購01,"1,500","1,500",0,0.00,100.00
3522,709062,合晶國泰99購01,"1,000","1,000",0,0.00,100.00
3523,709063,雍智國票99購01,"1,000","1,000",0,0.00,100.00
3524,709064,網龍國票99購01,"1,000","5,000",-4000,-80.00,100.00
3525,709065,雙鴻國票99購01,"1,000","5,000",-4000,-80.00,100.00
3526,709066,中美晶統一98購01,"5,000","5,000",0,0.00,100.00
3527,709067,統新統一01購01,"5,000","5,000",0,0.00,100.00
