,證券代號,證券名稱,本週股額(A),上週股額(B),增減數額(A-B),增減比率(A-B)/B,發行比率(%)
3578,709985,大江富邦9B購02,"10,000","10,000",0,0.00,100.00
3579,709986,金可中信99購01,"5,000","5,000",0,0.00,100.00
3580,709987,精華中信99購01,"5,000","5,000",0,0.00,100.00
3581,709988,大江永豐99購02,"2,000","2,000",0,0.00,100.00
3582,709989,茂達永豐99購01,"2,000","2,000",0,0.00,100.00
3583,709990,精測永豐99購02,"2,000","2,000",0,0.00,100.00
3584,709991,環球晶凱基99購08,"2,100","2,100",0,0.00,100.00
3585,709992,中美晶元大99購04,"1,000","1,000",0,0.00,100.00
3586,709993,中美晶元大99購05,"1,000","1,000",0,0.00,100.00
3587,709994,中美晶元大9B購01,"2,200","2,200",0,0.00,100.00
3588,709995,環球晶元大99購03,"1,000","1,000",0,0.00,100.00
3589,709996,環球晶元大99購04,"5,000","5,000",0,0.00,100.00
3590,709997,聯亞元大99購02,500,500,0,0.00,100.00
3591,709998,穩懋元大99購09,500,500,0,0.00,100.00
3592,709999,穩懋元大99購10,"1,000","1,000",0,0.00,100.00
3593,710000,穩懋元大99購11,"1,000","1,000",0,0.00,100.00
3594,710001,M31國票9A購02,500,500,0,0.00,100.00
3595,710002,穩懋國票9A購01,500,500,0,0.00,100.00
3596,710003,精測元大99購03,"1,500","1,500",0,0.00,100.00
3597,710004,中美晶元富9B購01,"5,000","5,000",0,0.00,100.00
3598,710005,中美晶元富9B購02,"5,000","5,000",0,0.00,100.00
3599,710006,神盾元富9B購01,"5,000","5,000",0,0.00,100.00
3600,710007,環球晶元富9B購01,"5,000","5,000",0,0.00,100.00
3601,710008,環球晶元富9B購02,"5,000","5,000",0,0.00,100.00
3602,710009,穩懋元富99購01,"5,000","5,000",0,0.00,100.00
3603,710010,中美晶國票9A購02,"6,000","6,000",0,0.00,100.00
3604,710011,泰博國票9A購01,500,500,0,0.00,100.00
3605,710012,大宇資凱基9B購02,"5,000","5,000",0,0.00,100.00
3606,710013,金可凱基99購01,"2,100","2,100",0,0.00,100.00
3607,710014,信驊凱基99購01,"1,000","1,000",0,0.00,100.00
3608,710015,統新凱基9A購01,"5,000","5,000",0,0.00,100.00
3609,710016,群聯凱基9A購01,"2,500","5,000",-2500,-50.00,100.00
3610,710017,環球晶凱基99購09,"2,100","2,100",0,0.00,100.00
3611,710018,譜瑞凱基99購02,"1,000","1,000",0,0.00,100.00
3612,710019,精測中信9A購01,"5,000","5,000",0,0.00,100.00
3613,710020,合晶永豐99購01,"2,000","2,000",0,0.00,100.00
3614,710021,雙鴻永豐99購03,"4,500","4,500",0,0.00,100.00
3615,710022,譜瑞永豐99購01,500,500,0,0.00,100.00
3616,710023,鈊象永豐99購03,"4,000","5,000",-1000,-20.00,100.00
3617,710024,宏捷科永豐99購04,"3,000","3,000",0,0.00,100.00
3618,710025,泰博永豐99購02,500,500,0,0.00,100.00
3619,710026,群聯永豐99購02,"2,000","2,000",0,0.00,100.00
3620,710027,優群永豐99購02,500,500,0,0.00,100.00
3621,710028,原相群益9C購02,"1,500","1,500",0,0.00,100.00
3622,710029,優群群益9A購01,500,500,0,0.00,100.00
3623,710030,大宇資元大9A購01,500,500,0,0.00,100.00
3624,710031,金居元大99購04,500,500,0,0.00,100.00
3625,710032,精測元大99購04,"1,500","1,500",0,0.00,100.00
3626,710033,聯亞元大9A購01,"1,000","1,000",0,0.00,100.00
3627,710034,穩懋元大9A購01,"1,000","1,000",0,0.00,100.00
3628,710035,雙鴻元富99購01,"5,000","5,000",0,0.00,100.00
3629,710036,大學光凱基9A購02,"5,000","5,000",0,0.00,100.00
3630,710037,群聯凱基99購03,"2,500","5,000",-2500,-50.00,100.00
3631,710038,泰博群益9A購01,"1,600","1,600",0,0.00,100.00
3632,710039,宏捷科富邦9B購02,"5,000","5,000",0,0.00,100.00
3633,710040,穩懋亞東99購01,750,750,0,0.00,100.00
3634,710041,原相凱基99購02,"2,500","5,000",-2500,-50.00,100.00
3635,710042,群聯凱基99購04,"2,500","5,000",-2500,-50.00,100.00
3636,710043,碩禾凱基9B購02,"2,500","5,000",-2500,-50.00,100.00
3637,710044,雙美凱基99購03,"5,000","5,000",0,0.00,100.00
3638,710045,穩懋凱基99購06,"2,000","2,000",0,0.00,100.00
3639,710046,威剛元大9A購03,"1,000","1,000",0,0.00,100.00
3640,710047,群聯元大99購06,500,"5,000",-4500,-90.00,100.00
3641,710048,環球晶元大99購05,"5,000","5,000",0,0.00,100.00
3642,710049,環球晶元大99購06,"5,000","5,000",0,0.00,100.00
3643,710050,中美晶永豐99購01,"2,500","2,500",0,0.00,100.00
3644,710051,宏捷科永豐99購05,"4,000","4,000",0,0.00,100.00
3645,710052,原相永豐99購03,"4,000","4,000",0,0.00,100.00
3646,710053,環球晶永豐99購04,"1,000","1,000",0,0.00,100.00
3647,710054,聯亞永豐99購01,"1,000","1,000",0,0.00,100.00
3648,710055,雙鴻永豐9A購01,"4,500","4,500",0,0.00,100.00
3649,710056,大江元大99購05,500,500,0,0.00,100.00
3650,710057,M31永豐99購03,500,"1,000",-500,-50.00,100.00
3651,710058,力致永豐9A購01,"4,500","4,500",0,0.00,100.00
3652,710059,大田永豐99購01,"1,500","1,500",0,0.00,100.00
3653,710060,光頡永豐99購02,"4,500","4,500",0,0.00,100.00
3654,710061,迅得永豐99購02,"4,000","4,500",-500,-11.11,100.00
3655,710062,原相永豐99購04,"4,000","4,000",0,0.00,100.00
3656,710063,神盾永豐99購03,"4,500","4,500",0,0.00,100.00
3657,710064,聚積永豐99購02,"1,000","1,000",0,0.00,100.00
3658,710065,璟德永豐99購02,"1,000","1,000",0,0.00,100.00
3659,710066,宏捷科群益99購03,"1,500","1,500",0,0.00,100.00
3660,710067,原相群益9C購03,"1,500","1,500",0,0.00,100.00
3661,710068,威剛康和99購01,"5,000","5,000",0,0.00,100.00
3662,710069,大江凱基99購02,"1,000","5,000",-4000,-80.00,100.00
3663,710070,中美晶凱基99購08,"2,100","2,100",0,0.00,100.00
3664,710071,原相凱基99購03,"2,500","5,000",-2500,-50.00,100.00
3665,710072,環球晶凱基99購11,"2,000","2,000",0,0.00,100.00
3666,710073,穩懋兆豐9A購02,"5,000","5,000",0,0.00,100.00
3667,710074,群聯元富99購01,"5,000","5,000",0,0.00,100.00
3668,710075,大江富邦9B購03,"10,000","10,000",0,0.00,100.00
3669,710076,穩懋富邦9B購03,"10,000","10,000",0,0.00,100.00
3670,710077,中美晶元大9A購01,"1,200","1,200",0,0.00,100.00
3671,710078,宇峻元大9A購01,500,500,0,0.00,100.00
3672,710079,宣德元大9A購01,500,500,0,0.00,100.00
3673,710080,環球晶元大99購09,600,"6,000",-5400,-90.00,100.00
3674,710081,穩懋元大99購13,600,"6,000",-5400,-90.00,100.00
3675,710082,穩懋元大99購14,800,"8,000",-7200,-90.00,100.00
3676,710083,宏捷科凱基99購02,"1,000","5,000",-4000,-80.00,100.00
3677,710084,泰博凱基99購02,"5,000","5,000",0,0.00,100.00
3678,710085,群聯凱基99購05,"2,500","5,000",-2500,-50.00,100.00
3679,710086,穩懋凱基99購07,"2,100","2,100",0,0.00,100.00
3680,710087,大學光永豐99購03,500,500,0,0.00,100.00
3681,710088,威剛永豐99購03,"1,000","2,000",-1000,-50.00,100.00
3682,710089,宣德永豐99購02,"1,500","1,500",0,0.00,100.00
3683,710090,碩禾永豐99購02,"2,036","2,036",0,0.00,100.00
3684,710091,優群元富99購01,"5,000","5,000",0,0.00,100.00
3685,710092,網家元大99購03,500,500,0,0.00,100.00
3686,710093,聚積元大9C購01,"1,000","1,000",0,0.00,100.00
3687,710094,雙美元大9C購01,600,600,0,0.00,100.00
3688,710095,穩懋元大99購15,"5,000","5,000",0,0.00,100.00
3689,710096,鈺太元大9A購01,500,500,0,0.00,100.00
3690,710097,大學光群益9A購01,"2,300","2,300",0,0.00,100.00
3691,710098,尼克森永豐99購01,"4,500","4,500",0,0.00,100.00
3692,710099,亞泰永豐99購03,"2,000","2,000",0,0.00,100.00
3693,710100,旺矽永豐99購01,500,500,0,0.00,100.00
3694,710101,昇達科永豐99購01,"1,000","1,000",0,0.00,100.00
3695,710102,信昌電永豐99購02,"1,000","1,000",0,0.00,100.00
3696,710103,威剛永豐99購04,"3,000","3,000",0,0.00,100.00
3697,710104,新鉅科永豐99購02,"1,000","1,000",0,0.00,100.00
3698,710105,網龍永豐99購01,"2,206","2,206",0,0.00,100.00
3699,710106,廣明永豐99購01,"1,000","1,000",0,0.00,100.00
3700,710107,緯軟永豐99購02,"1,000","1,000",0,0.00,100.00
3701,710108,環宇永豐99購01,"1,500","1,500",0,0.00,100.00
3702,710109,晟德永豐99購01,500,500,0,0.00,100.00
3703,710110,信昌電富邦9C購01,"15,000","15,000",0,0.00,100.00
3704,710111,三貝德凱基99購03,"5,000","5,000",0,0.00,100.00
3705,710112,大江凱基99購03,"1,000","5,000",-4000,-80.00,100.00
3706,710113,宣德凱基99購01,"5,000","5,000",0,0.00,100.00
3707,710114,原相凱基99購04,"1,000","5,000",-4000,-80.00,100.00
3708,710115,群聯凱基99購06,"1,000","5,000",-4000,-80.00,100.00
3709,710116,環球晶凱基99購12,"2,100","2,100",0,0.00,100.00
3710,710117,聯亞凱基99購05,"2,500","5,000",-2500,-50.00,100.00
3711,710118,雙鴻凱基99購02,"1,000","5,000",-4000,-80.00,100.00
3712,710119,穩懋凱基99購08,"1,000","2,100",-1100,-52.38,100.00
3713,710120,鈊象凱基99購02,"1,000","2,000",-1000,-50.00,100.00
3714,710121,三貝德永豐99購02,"4,500","4,500",0,0.00,100.00
3715,710122,大江永豐99購03,"1,000","1,000",0,0.00,100.00
3716,710123,安勤永豐99購01,"1,500","1,500",0,0.00,100.00
3717,710124,良維永豐99購01,"1,000","1,000",0,0.00,100.00
3718,710125,金居永豐99購01,"1,000","1,000",0,0.00,100.00
3719,710126,南光永豐99購01,"2,000","2,000",0,0.00,100.00
3720,710127,原相永豐99購05,"3,500","3,500",0,0.00,100.00
3721,710128,晶焱永豐99購02,"2,000","2,000",0,0.00,100.00
3722,710129,群聯永豐99購03,"2,000","2,000",0,0.00,100.00
3723,710130,精測永豐99購03,"2,000","2,000",0,0.00,100.00
3724,710131,璟德永豐99購03,"2,000","2,000",0,0.00,100.00
3725,710132,鈊象永豐99購04,"4,000","5,000",-1000,-20.00,100.00
3726,710133,宏捷科國泰9B購02,"5,000","5,000",0,0.00,100.00
3727,710134,環球晶國泰9A購03,"5,000","5,000",0,0.00,100.00
3728,710135,穩懋國泰9A購02,"5,000","5,000",0,0.00,100.00
3729,710136,大江元大9A購01,500,"5,000",-4500,-90.00,100.00
3730,710137,原相元大9B購01,"5,000","5,000",0,0.00,100.00
3731,710138,群聯元大99購07,"5,000","5,000",0,0.00,100.00
3732,710139,環球晶元大99購10,"5,000","5,000",0,0.00,100.00
3733,710140,環球晶元大99購11,"5,000","5,000",0,0.00,100.00
3734,710141,聯亞元大99購03,"1,000","1,000",0,0.00,100.00
3735,710142,穩懋元大99購16,"5,000","5,000",0,0.00,100.00
3736,710143,譜瑞元大99購01,500,"5,000",-4500,-90.00,100.00
3737,710144,鈊象元大9A購01,"1,500","1,500",0,0.00,100.00
3738,710145,原相台新99購02,"5,000","5,000",0,0.00,100.00
3739,710146,群聯台新99購01,"5,000","5,000",0,0.00,100.00
3740,710147,精測元富99購03,"5,000","5,000",0,0.00,100.00
3741,710148,精測元富99購04,"5,000","5,000",0,0.00,100.00
3742,710149,鈊象元富99購02,"5,000","5,000",0,0.00,100.00
3743,710150,M31凱基9A購01,"1,000","1,000",0,0.00,100.00
3744,710151,VHQ凱基99購01,"5,000","5,000",0,0.00,100.00
3745,710152,中美晶凱基9A購03,"2,100","2,100",0,0.00,100.00
3746,710153,威剛凱基9A購03,"1,000","5,000",-4000,-80.00,100.00
3747,710154,原相凱基9A購02,"1,000","5,000",-4000,-80.00,100.00
3748,710155,群聯凱基9A購02,"1,000","5,000",-4000,-80.00,100.00
3749,710156,精測凱基9A購01,"5,000","5,000",0,0.00,100.00
3750,710157,優群凱基9A購03,"1,000","5,000",-4000,-80.00,100.00
3751,710158,環球晶凱基9A購01,"1,000","2,000",-1000,-50.00,100.00
3752,710159,雙美凱基9A購01,"5,000","5,000",0,0.00,100.00
3753,710160,穩懋凱基9A購01,"1,000","1,000",0,0.00,100.00
3754,710161,鈊象凱基9A購02,"2,100","2,100",0,0.00,100.00
3755,710162,鈊象凱基9B購01,"20,000","20,000",0,0.00,100.00
3756,710163,鈺太國泰9B購01,"5,000","5,000",0,0.00,100.00
3757,710164,大江元大9A購02,500,"5,000",-4500,-90.00,100.00
3758,710165,大學光元大9C購01,500,500,0,0.00,100.00
3759,710166,中美晶元大9A購02,"1,000","1,000",0,0.00,100.00
3760,710167,宏捷科元大9B購01,"1,000","1,000",0,0.00,100.00
3761,710168,原相元大9A購04,"5,000","5,000",0,0.00,100.00
3762,710169,晶焱元大99購02,"5,000","5,000",0,0.00,100.00
3763,710170,聯亞元大99購04,"1,500","1,500",0,0.00,100.00
3764,710171,穩懋元大99購17,"5,000","5,000",0,0.00,100.00
3765,710172,穩懋元大99購18,"6,000","6,000",0,0.00,100.00
3766,710173,原相台新99購03,"5,000","5,000",0,0.00,100.00
3767,710174,群聯台新99購02,"5,000","5,000",0,0.00,100.00
3768,710175,伍豐永豐99購01,"1,000","1,000",0,0.00,100.00
3769,710176,兆利永豐99購02,"1,500","1,500",0,0.00,100.00
3770,710177,同亨永豐99購01,"4,500","4,500",0,0.00,100.00
3771,710178,合晶永豐99購02,"2,000","2,000",0,0.00,100.00
3772,710179,宜鼎永豐99購01,"1,000","1,000",0,0.00,100.00
3773,710180,信驊永豐99購04,"4,000","4,000",0,0.00,100.00
3774,710181,聯亞永豐99購02,"1,000","1,000",0,0.00,100.00
3775,710182,M31凱基99購03,"1,000","1,000",0,0.00,100.00
3776,710183,中美晶凱基99購09,"2,100","2,100",0,0.00,100.00
3777,710184,雍智凱基99購02,"5,000","5,000",0,0.00,100.00
3778,710185,精測凱基99購04,"2,500","5,000",-2500,-50.00,100.00
3779,710186,環球晶凱基99購13,"2,160","2,160",0,0.00,100.00
3780,710187,聯亞凱基99購06,"2,500","5,000",-2500,-50.00,100.00
3781,710188,穩懋凱基99購09,"2,000","2,000",0,0.00,100.00
3782,710189,譜瑞凱基99購03,"1,000","1,000",0,0.00,100.00
3783,710190,鈊象凱基99購03,"15,000","15,000",0,0.00,100.00
3784,710191,中美晶國票99購02,500,500,0,0.00,100.00
3785,710192,穩懋國票99購04,500,500,0,0.00,100.00
3786,710193,三貝德康和99購01,"5,000","5,000",0,0.00,100.00
3787,710194,優群康和99購01,"5,000","5,000",0,0.00,100.00
3788,710195,原相元富99購01,"5,000","5,000",0,0.00,100.00
3789,710196,穩懋元富99購02,"5,000","5,000",0,0.00,100.00
3790,710197,由田永豐99購01,"4,500","4,500",0,0.00,100.00
3791,710198,長科*永豐99購01,"4,500","4,500",0,0.00,100.00
3792,710199,皇田永豐99購01,"2,000","2,000",0,0.00,100.00
3793,710200,美琪瑪永豐99購01,"4,000","4,500",-500,-11.11,100.00
3794,710201,新揚科永豐99購01,"4,500","4,500",0,0.00,100.00
3795,710202,雍智永豐99購02,"2,000","2,000",0,0.00,100.00
3796,710203,精華永豐99購02,"1,500","1,500",0,0.00,100.00
3797,710204,網家永豐99購01,500,500,0,0.00,100.00
3798,710205,網龍永豐99購02,"2,000","2,000",0,0.00,100.00
3799,710206,鈊象永豐99購05,"4,000","5,000",-1000,-20.00,100.00
3800,710207,中美晶國泰9B購01,"5,000","5,000",0,0.00,100.00
3801,710208,群聯國泰9B購01,"5,000","5,000",0,0.00,100.00
3802,710209,群聯富邦9A購01,"10,000","10,000",0,0.00,100.00
3803,710210,環球晶富邦9B購03,"10,000","10,000",0,0.00,100.00
3804,710211,穩懋富邦9B購04,"10,000","10,000",0,0.00,100.00
3805,710212,群聯元大99購08,"5,000","5,000",0,0.00,100.00
3806,710213,鈊象元大99購06,"5,000","5,000",0,0.00,100.00
3807,710214,大江凱基99購04,"1,000","5,000",-4000,-80.00,100.00
3808,710215,旺矽凱基99購01,"1,000","1,000",0,0.00,100.00
3809,710216,泰博凱基99購03,"5,000","5,000",0,0.00,100.00
3810,710217,晶焱凱基99購02,"2,100","2,100",0,0.00,100.00
3811,710218,群聯凱基99購07,"2,500","5,000",-2500,-50.00,100.00
3812,710219,精測凱基99購05,"2,500","5,000",-2500,-50.00,100.00
3813,710220,鈊象凱基99購04,"2,000","2,000",0,0.00,100.00
3814,710221,原相國票99購03,"1,000","1,000",0,0.00,100.00
3815,710222,力麒康和99購01,"5,000","5,000",0,0.00,100.00
3816,710223,美琪瑪康和99購01,"10,000","10,000",0,0.00,100.00
3817,710224,新鉅科康和99購01,"5,000","5,000",0,0.00,100.00
3818,710225,聯亞康和99購01,"5,000","5,000",0,0.00,100.00
3819,710226,良維永豐99購02,"1,500","1,500",0,0.00,100.00
3820,710227,保瑞永豐99購01,"2,000","2,000",0,0.00,100.00
3821,710228,原相永豐99購06,"5,000","5,000",0,0.00,100.00
3822,710229,神盾永豐99購04,"5,000","5,000",0,0.00,100.00
3823,710230,神盾永豐99購05,"5,000","5,000",0,0.00,100.00
3824,710231,優群永豐99購03,"2,000","2,000",0,0.00,100.00
3825,710232,鈺太永豐99購02,"2,000","2,000",0,0.00,100.00
3826,710233,精測富邦9A購02,"10,000","10,000",0,0.00,100.00
3827,710234,台燿凱基99購01,"2,100","2,100",0,0.00,100.00
3828,710235,保瑞凱基99購01,"5,000","5,000",0,0.00,100.00
3829,710236,原相凱基99購05,"2,500","5,000",-2500,-50.00,100.00
3830,710237,神盾凱基99購03,"2,500","5,000",-2500,-50.00,100.00
3831,710238,精測凱基9A購02,"2,500","5,000",-2500,-50.00,100.00
3832,710239,鈊象凱基99購05,"2,100","2,100",0,0.00,100.00
3833,710240,原相元大99購05,"7,000","7,000",0,0.00,100.00
3834,710241,神盾元大9A購04,"5,000","5,000",0,0.00,100.00
3835,710242,環球晶元大99購13,"9,000","9,000",0,0.00,100.00
3836,710243,穩懋元大99購20,"10,000","10,000",0,0.00,100.00
3837,710244,穩懋元大99購21,"10,000","10,000",0,0.00,100.00
3838,710245,中美晶群益99購04,"1,400","2,300",-900,-39.13,100.00
3839,710246,鈊象群益99購06,"4,000","5,000",-1000,-20.00,100.00
3840,710247,信驊元富99購01,"5,000","5,000",0,0.00,100.00
3841,710248,原相元富99購02,"5,000","5,000",0,0.00,100.00
3842,710249,群聯元富99購02,"5,000","5,000",0,0.00,100.00
3843,710250,大江國票99購02,500,500,0,0.00,100.00
3844,710251,泰博國票9A購02,500,500,0,0.00,100.00
3845,710252,群聯國票99購02,"3,500","3,500",0,0.00,100.00
3846,710253,網龍康和99購01,"10,000","10,000",0,0.00,100.00
3847,710254,鈊象國泰9B購01,"5,000","5,000",0,0.00,100.00
3848,710255,中美晶富邦9B購03,"10,000","10,000",0,0.00,100.00
3849,710256,金居群益9B購02,"2,500","2,500",0,0.00,100.00
3850,710257,群聯群益99購02,500,500,0,0.00,100.00
3851,710258,鈊象國票9B購01,"1,300","1,300",0,0.00,100.00
3852,710259,宇峻元大9B購01,"1,500","1,500",0,0.00,100.00
3853,710260,威剛元大9B購01,"8,000","8,000",0,0.00,100.00
3854,710261,神盾元大9B購01,500,500,0,0.00,100.00
3855,710262,精測元大99購05,"1,500","1,500",0,0.00,100.00
3856,710263,環球晶元大99購14,"1,000","1,000",0,0.00,100.00
3857,710264,環球晶元大99購15,"1,000","1,000",0,0.00,100.00
3858,710265,穩懋元大99購22,"6,000","6,000",0,0.00,100.00
3859,710266,譜瑞元大99購02,"1,000","1,000",0,0.00,100.00
3860,710267,中美晶凱基9B購01,"2,100","2,100",0,0.00,100.00
3861,710268,世界凱基99購01,"2,000","2,000",0,0.00,100.00
3862,710269,建榮凱基99購01,"1,000","1,000",0,0.00,100.00
3863,710270,碩禾凱基99購01,"2,500","5,000",-2500,-50.00,100.00
3864,710271,精測凱基99購06,"2,500","5,000",-2500,-50.00,100.00
3865,710272,環球晶凱基9B購01,"2,000","2,000",0,0.00,100.00
3866,710273,穩懋凱基99購10,"2,000","2,000",0,0.00,100.00
3867,710274,力致永豐99購04,"4,500","4,500",0,0.00,100.00
3868,710275,三貝德永豐99購03,"4,500","4,500",0,0.00,100.00
3869,710276,宏捷科永豐99購06,"5,362","7,362",-2000,-27.16,100.00
3870,710277,杰力永豐99購01,"4,000","4,500",-500,-11.11,100.00
3871,710278,直得永豐99購01,"1,000","1,000",0,0.00,100.00
3872,710279,威剛永豐99購05,"3,500","3,500",0,0.00,100.00
3873,710280,新鉅科永豐99購03,"2,500","2,500",0,0.00,100.00
3874,710281,碩禾永豐99購03,"2,500","2,500",0,0.00,100.00
3875,710282,精測永豐99購04,"3,000","3,000",0,0.00,100.00
3876,710283,原相群益9A購01,"1,700","3,000",-1300,-43.33,100.00
3877,710284,群聯群益9A購01,500,500,0,0.00,100.00
3878,710285,大江富邦9C購01,"10,000","10,000",0,0.00,100.00
3879,710286,神盾元富9A購01,"5,000","5,000",0,0.00,100.00
3880,710287,群聯元富9A購01,"5,000","5,000",0,0.00,100.00
3881,710288,環球晶元富9A購01,"5,000","5,000",0,0.00,100.00
3882,710289,環球晶元富9A購02,"5,000","5,000",0,0.00,100.00
3883,710290,穩懋元富9A購01,"5,000","5,000",0,0.00,100.00
3884,710291,鈺太元富9A購01,"5,000","5,000",0,0.00,100.00
3885,710292,弘塑元大9B購01,"8,000","8,000",0,0.00,100.00
3886,710293,金可元大9A購01,"1,000","1,000",0,0.00,100.00
3887,710294,博智元大9A購01,"8,000","8,000",0,0.00,100.00
3888,710295,群聯元大9A購02,"2,000","2,000",0,0.00,100.00
3889,710296,雍智元大9B購01,500,500,0,0.00,100.00
3890,710297,環球晶元大9A購02,"1,500","1,500",0,0.00,100.00
3891,710298,穩懋元大9A購02,"8,000","8,000",0,0.00,100.00
3892,710299,大中永豐9A購01,"4,500","4,500",0,0.00,100.00
3893,710300,尼克森永豐9A購01,"4,500","4,500",0,0.00,100.00
3894,710301,弘塑永豐9A購01,"2,000","2,000",0,0.00,100.00
3895,710302,均豪永豐9A購01,"4,500","4,500",0,0.00,100.00
3896,710303,迅得永豐9A購01,"4,500","4,500",0,0.00,100.00
3897,710304,波若威永豐9A購01,"4,500","4,500",0,0.00,100.00
3898,710305,前鼎永豐9A購01,"4,500","4,500",0,0.00,100.00
